Period,Ratio,Group,Keyword,Gender
2019-05-01,7.13795,20,혈액순환영양제,Female
2019-05-01,12.49142,30,혈액순환영양제,Female
2019-05-01,11.80507,40,혈액순환영양제,Female
2019-05-01,5.07892,50,혈액순환영양제,Female
2019-05-01,1.23541,60,혈액순환영양제,Female
2019-06-01,5.21619,20,혈액순환영양제,Female
2019-06-01,10.70693,30,혈액순환영양제,Female
2019-06-01,9.81468,40,혈액순환영양제,Female
2019-06-01,3.63761,50,혈액순환영양제,Female
2019-06-01,0.48043,60,혈액순환영양제,Female
2019-07-01,0.4118,10,혈액순환영양제,Female
2019-07-01,4.25531,20,혈액순환영양제,Female
2019-07-01,9.05971,30,혈액순환영양제,Female
2019-07-01,10.15785,40,혈액순환영양제,Female
2019-07-01,3.56897,50,혈액순환영양제,Female
2019-07-01,0.54907,60,혈액순환영양제,Female
2019-08-01,0.27453,10,혈액순환영양제,Female
2019-08-01,7.48112,20,혈액순환영양제,Female
2019-08-01,11.73644,30,혈액순환영양제,Female
2019-08-01,13.6582,40,혈액순환영양제,Female
2019-08-01,5.69663,50,혈액순환영양제,Female
2019-08-01,0.89224,60,혈액순환영양제,Female
2019-09-01,0.13726,10,혈액순환영양제,Female
2019-09-01,6.72614,20,혈액순환영양제,Female
2019-09-01,12.49142,30,혈액순환영양제,Female
2019-09-01,10.15785,40,혈액순환영양제,Female
2019-09-01,5.01029,50,혈액순환영양제,Female
2019-09-01,0.68634,60,혈액순환영양제,Female
2019-10-01,7.27522,20,혈액순환영양제,Female
2019-10-01,14.55044,30,혈액순환영양제,Female
2019-10-01,10.63829,40,혈액순환영양제,Female
2019-10-01,3.98078,50,혈액순환영양제,Female
2019-10-01,0.89224,60,혈액순환영양제,Female
2019-11-01,0.2059,10,혈액순환영양제,Female
2019-11-01,5.76527,20,혈액순환영양제,Female
2019-11-01,14.13864,30,혈액순환영양제,Female
2019-11-01,13.45229,40,혈액순환영양제,Female
2019-11-01,4.46122,50,혈액순환영양제,Female
2019-11-01,2.05902,60,혈액순환영양제,Female
2019-12-01,0.06863,10,혈액순환영양제,Female
2019-12-01,5.69663,20,혈액순환영양제,Female
2019-12-01,12.97185,30,혈액순환영양제,Female
2019-12-01,10.8442,40,혈액순환영양제,Female
2019-12-01,5.07892,50,혈액순환영양제,Female
2019-12-01,0.82361,60,혈액순환영양제,Female
2020-01-01,7.34385,20,혈액순환영양제,Female
2020-01-01,12.62868,30,혈액순환영양제,Female
2020-01-01,12.76595,40,혈액순환영양제,Female
2020-01-01,5.8339,50,혈액순환영양제,Female
2020-01-01,0.96087,60,혈액순환영양제,Female
2020-02-01,0.2059,10,혈액순환영양제,Female
2020-02-01,5.35346,20,혈액순환영양제,Female
2020-02-01,11.87371,30,혈액순환영양제,Female
2020-02-01,14.00137,40,혈액순환영양제,Female
2020-02-01,5.14756,50,혈액순환영양제,Female
2020-02-01,1.44131,60,혈액순환영양제,Female
2020-03-01,0.4118,10,혈액순환영양제,Female
2020-03-01,7.27522,20,혈액순환영양제,Female
2020-03-01,13.6582,30,혈액순환영양제,Female
2020-03-01,16.2663,40,혈액순환영양제,Female
2020-03-01,5.97117,50,혈액순환영양제,Female
2020-03-01,1.57858,60,혈액순환영양제,Female
2020-04-01,0.27453,10,혈액순환영양제,Female
2020-04-01,7.68702,20,혈액순환영양제,Female
2020-04-01,14.41317,30,혈액순환영양제,Female
2020-04-01,12.97185,40,혈액순환영양제,Female
2020-04-01,8.78517,50,혈액순환영양제,Female
2020-04-01,2.40219,60,혈액순환영양제,Female
2020-05-01,0.75497,10,혈액순환영양제,Female
2020-05-01,8.2361,20,혈액순환영양제,Female
2020-05-01,19.90391,30,혈액순환영양제,Female
2020-05-01,21.55113,40,혈액순환영양제,Female
2020-05-01,10.29512,50,혈액순환영양제,Female
2020-05-01,0.82361,60,혈액순환영양제,Female
2020-06-01,0.13726,10,혈액순환영양제,Female
2020-06-01,7.75566,20,혈액순환영양제,Female
2020-06-01,15.78586,30,혈액순환영양제,Female
2020-06-01,23.47288,40,혈액순환영양제,Female
2020-06-01,11.94234,50,혈액순환영양제,Female
2020-06-01,1.23541,60,혈액순환영양제,Female
2020-07-01,0.06863,10,혈액순환영양제,Female
2020-07-01,9.88332,20,혈액순환영양제,Female
2020-07-01,24.98284,30,혈액순환영양제,Female
2020-07-01,28.75772,40,혈액순환영양제,Female
2020-07-01,12.97185,50,혈액순환영양제,Female
2020-07-01,2.60809,60,혈액순환영양제,Female
2020-08-01,0.06863,10,혈액순환영양제,Female
2020-08-01,13.58956,20,혈액순환영양제,Female
2020-08-01,41.24914,30,혈액순환영양제,Female
2020-08-01,45.50446,40,혈액순환영양제,Female
2020-08-01,20.93342,50,혈액순환영양제,Female
2020-08-01,5.07892,60,혈액순환영양제,Female
2020-09-01,0.4118,10,혈액순환영양제,Female
2020-09-01,18.11942,20,혈액순환영양제,Female
2020-09-01,47.15168,30,혈액순환영양제,Female
2020-09-01,51.33836,40,혈액순환영양제,Female
2020-09-01,22.92381,50,혈액순환영양제,Female
2020-09-01,7.00068,60,혈액순환영양제,Female
2020-10-01,0.34317,10,혈액순환영양제,Female
2020-10-01,20.93342,20,혈액순환영양제,Female
2020-10-01,44.06314,30,혈액순환영양제,Female
2020-10-01,59.50583,40,혈액순환영양제,Female
2020-10-01,26.76733,50,혈액순환영양제,Female
2020-10-01,4.18668,60,혈액순환영양제,Female
2020-11-01,0.48043,10,혈액순환영양제,Female
2020-11-01,23.81606,20,혈액순환영양제,Female
2020-11-01,52.98558,30,혈액순환영양제,Female
2020-11-01,64.31022,40,혈액순환영양제,Female
2020-11-01,30.74811,50,혈액순환영양제,Female
2020-11-01,5.8339,60,혈액순환영양제,Female
2020-12-01,0.6177,10,혈액순환영양제,Female
2020-12-01,25.32601,20,혈액순환영양제,Female
2020-12-01,52.16197,30,혈액순환영양제,Female
2020-12-01,62.80027,40,혈액순환영양제,Female
2020-12-01,29.44406,50,혈액순환영양제,Female
2020-12-01,6.38297,60,혈액순환영양제,Female
2021-01-01,0.75497,10,혈액순환영양제,Female
2021-01-01,23.19835,20,혈액순환영양제,Female
2021-01-01,65.61427,30,혈액순환영양제,Female
2021-01-01,86.89087,40,혈액순환영양제,Female
2021-01-01,47.90665,50,혈액순환영양제,Female
2021-01-01,9.33424,60,혈액순환영양제,Female
2021-02-01,0.89224,10,혈액순환영양제,Female
2021-02-01,19.42347,20,혈액순환영양제,Female
2021-02-01,54.97597,30,혈액순환영양제,Female
2021-02-01,69.04598,40,혈액순환영양제,Female
2021-02-01,39.19011,50,혈액순환영양제,Female
2021-02-01,10.77556,60,혈액순환영양제,Female
2021-03-01,1.16678,10,혈액순환영양제,Female
2021-03-01,29.23816,20,혈액순환영양제,Female
2021-03-01,57.37817,30,혈액순환영양제,Female
2021-03-01,77.89979,40,혈액순환영양제,Female
2021-03-01,42.75909,50,혈액순환영양제,Female
2021-03-01,10.22649,60,혈액순환영양제,Female
2021-04-01,0.4118,10,혈액순환영양제,Female
2021-04-01,32.66986,20,혈액순환영양제,Female
2021-04-01,69.11461,30,혈액순환영양제,Female
2021-04-01,95.12697,40,혈액순환영양제,Female
2021-04-01,54.70144,50,혈액순환영양제,Female
2021-04-01,10.43239,60,혈액순환영양제,Female
2021-05-01,0.82361,10,혈액순환영양제,Female
2021-05-01,32.5326,20,혈액순환영양제,Female
2021-05-01,73.64447,30,혈액순환영양제,Female
2021-05-01,100.0,40,혈액순환영양제,Female
2021-05-01,46.46533,50,혈액순환영양제,Female
2021-05-01,10.50102,60,혈액순환영양제,Female
2021-06-01,0.13726,10,혈액순환영양제,Female
2021-06-01,28.00274,20,혈액순환영양제,Female
2021-06-01,67.26149,30,혈액순환영양제,Female
2021-06-01,85.65545,40,혈액순환영양제,Female
2021-06-01,49.55387,50,혈액순환영양제,Female
2021-06-01,9.05971,60,혈액순환영양제,Female
2021-07-01,0.4118,10,혈액순환영양제,Female
2021-07-01,25.87508,20,혈액순환영양제,Female
2021-07-01,53.80919,30,혈액순환영양제,Female
2021-07-01,68.77144,40,혈액순환영양제,Female
2021-07-01,39.73919,50,혈액순환영양제,Female
2021-07-01,9.40288,60,혈액순환영양제,Female
2021-08-01,1.16678,10,혈액순환영양제,Female
2021-08-01,22.03157,20,혈액순환영양제,Female
2021-08-01,48.52436,30,혈액순환영양제,Female
2021-08-01,70.21276,40,혈액순환영양제,Female
2021-08-01,43.5827,50,혈액순환영양제,Female
2021-08-01,11.4619,60,혈액순환영양제,Female
2021-09-01,0.68634,10,혈액순환영양제,Female
2021-09-01,39.05284,20,혈액순환영양제,Female
2021-09-01,76.73301,30,혈액순환영양제,Female
2021-09-01,86.27316,40,혈액순환영양제,Female
2021-09-01,47.49485,50,혈액순환영양제,Female
2021-09-01,9.88332,60,혈액순환영양제,Female
2021-10-01,1.02951,10,혈액순환영양제,Female
2021-10-01,25.39464,20,혈액순환영양제,Female
2021-10-01,53.26012,30,혈액순환영양제,Female
2021-10-01,63.55525,40,혈액순환영양제,Female
2021-10-01,34.24845,50,혈액순환영양제,Female
2021-10-01,11.256,60,혈액순환영양제,Female
2021-11-01,0.2059,10,혈액순환영양제,Female
2021-11-01,24.98284,20,혈액순환영양제,Female
2021-11-01,47.63212,30,혈액순환영양제,Female
2021-11-01,65.33973,40,혈액순환영양제,Female
2021-11-01,42.14138,50,혈액순환영양제,Female
2021-11-01,12.56005,60,혈액순환영양제,Female
2021-12-01,0.48043,10,혈액순환영양제,Female
2021-12-01,25.60054,20,혈액순환영양제,Female
2021-12-01,58.27041,30,혈액순환영양제,Female
2021-12-01,61.56485,40,혈액순환영양제,Female
2021-12-01,41.11187,50,혈액순환영양제,Female
2021-12-01,11.59917,60,혈액순환영양제,Female
2022-01-01,0.82361,10,혈액순환영양제,Female
2022-01-01,17.70761,20,혈액순환영양제,Female
2022-01-01,44.20041,30,혈액순환영양제,Female
2022-01-01,63.21207,40,혈액순환영양제,Female
2022-01-01,41.04323,50,혈액순환영양제,Female
2022-01-01,12.97185,60,혈액순환영양제,Female
2022-02-01,1.09814,10,혈액순환영양제,Female
2022-02-01,18.73713,20,혈액순환영양제,Female
2022-02-01,36.30748,30,혈액순환영양제,Female
2022-02-01,52.0247,40,혈액순환영양제,Female
2022-02-01,37.61153,50,혈액순환영양제,Female
2022-02-01,10.43239,60,혈액순환영양제,Female
2022-03-01,0.13726,10,혈액순환영양제,Female
2022-03-01,21.00205,20,혈액순환영양제,Female
2022-03-01,39.32738,30,혈액순환영양제,Female
2022-03-01,43.5827,40,혈액순환영양제,Female
2022-03-01,35.62113,50,혈액순환영양제,Female
2022-03-01,10.22649,60,혈액순환영양제,Female
2022-04-01,0.54907,10,혈액순환영양제,Female
2022-04-01,21.82566,20,혈액순환영양제,Female
2022-04-01,44.47494,30,혈액순환영양제,Female
2022-04-01,70.62457,40,혈액순환영양제,Female
2022-04-01,54.97597,50,혈액순환영양제,Female
2022-04-01,14.61908,60,혈액순환영양제,Female
2022-05-01,14.68771,20,혈액순환영양제,Female
2022-05-01,35.07206,30,혈액순환영양제,Female
2022-05-01,57.72134,40,혈액순환영양제,Female
2022-05-01,43.9945,50,혈액순환영양제,Female
2022-05-01,12.90322,60,혈액순환영양제,Female
2022-06-01,0.34317,10,혈액순환영양제,Female
2022-06-01,14.13864,20,혈액순환영양제,Female
2022-06-01,32.5326,30,혈액순환영양제,Female
2022-06-01,56.00549,40,혈액순환영양제,Female
2022-06-01,41.11187,50,혈액순환영양제,Female
2022-06-01,10.15785,60,혈액순환영양제,Female
2022-07-01,0.2059,10,혈액순환영양제,Female
2022-07-01,12.14824,20,혈액순환영양제,Female
2022-07-01,28.55181,30,혈액순환영양제,Female
2022-07-01,51.68153,40,혈액순환영양제,Female
2022-07-01,39.19011,50,혈액순환영양제,Female
2022-07-01,12.69732,60,혈액순환영양제,Female
2022-08-01,0.2059,10,혈액순환영양제,Female
2022-08-01,11.256,20,혈액순환영양제,Female
2022-08-01,30.26767,30,혈액순환영양제,Female
2022-08-01,50.78929,40,혈액순환영양제,Female
2022-08-01,36.78792,50,혈액순환영양제,Female
2022-08-01,11.87371,60,혈액순환영양제,Female
2022-09-01,0.68634,10,혈액순환영양제,Female
2022-09-01,10.70693,20,혈액순환영양제,Female
2022-09-01,24.43376,30,혈액순환영양제,Female
2022-09-01,49.0048,40,혈액순환영양제,Female
2022-09-01,33.21894,50,혈액순환영양제,Female
2022-09-01,11.32463,60,혈액순환영양제,Female
2022-10-01,0.13726,10,혈액순환영양제,Female
2022-10-01,12.62868,20,혈액순환영양제,Female
2022-10-01,38.3665,30,혈액순환영양제,Female
2022-10-01,59.91763,40,혈액순환영양제,Female
2022-10-01,50.58339,50,혈액순환영양제,Female
2022-10-01,17.08991,60,혈액순환영양제,Female
2022-11-01,0.34317,10,혈액순환영양제,Female
2022-11-01,14.61908,20,혈액순환영양제,Female
2022-11-01,33.49347,30,혈액순환영양제,Female
2022-11-01,56.00549,40,혈액순환영양제,Female
2022-11-01,48.73026,50,혈액순환영양제,Female
2022-11-01,15.37405,60,혈액순환영양제,Female
2022-12-01,0.2059,10,혈액순환영양제,Female
2022-12-01,23.06108,20,혈액순환영양제,Female
2022-12-01,45.84763,30,혈액순환영양제,Female
2022-12-01,68.97735,40,혈액순환영양제,Female
2022-12-01,56.89773,50,혈액순환영양제,Female
2022-12-01,37.68016,60,혈액순환영양제,Female
2023-01-01,0.13726,10,혈액순환영양제,Female
2023-01-01,15.09951,20,혈액순환영양제,Female
2023-01-01,39.87645,30,혈액순환영양제,Female
2023-01-01,64.17295,40,혈액순환영양제,Female
2023-01-01,56.21139,50,혈액순환영양제,Female
2023-01-01,27.04186,60,혈액순환영양제,Female
2023-02-01,0.34317,10,혈액순환영양제,Female
2023-02-01,15.51132,20,혈액순환영양제,Female
2023-02-01,37.06245,30,혈액순환영양제,Female
2023-02-01,67.74193,40,혈액순환영양제,Female
2023-02-01,60.74124,50,혈액순환영양제,Female
2023-02-01,25.18874,60,혈액순환영양제,Female
2023-03-01,0.2059,10,혈액순환영양제,Female
2023-03-01,19.90391,20,혈액순환영양제,Female
2023-03-01,44.74948,30,혈액순환영양제,Female
2023-03-01,74.74262,40,혈액순환영양제,Female
2023-03-01,63.48661,50,혈액순환영양제,Female
2023-03-01,22.23747,60,혈액순환영양제,Female
2023-04-01,0.2059,10,혈액순환영양제,Female
2023-04-01,17.70761,20,혈액순환영양제,Female
2023-04-01,41.11187,30,혈액순환영양제,Female
2023-04-01,75.77213,40,혈액순환영양제,Female
2023-04-01,64.31022,50,혈액순환영양제,Female
2023-04-01,24.57103,60,혈액순환영양제,Female
2023-05-01,0.2059,10,혈액순환영양제,Female
2023-05-01,18.11942,20,혈액순환영양제,Female
2023-05-01,42.75909,30,혈액순환영양제,Female
2023-05-01,75.84076,40,혈액순환영양제,Female
2023-05-01,64.37886,50,혈액순환영양제,Female
2023-05-01,23.26698,60,혈액순환영양제,Female
2023-06-01,0.27453,10,혈액순환영양제,Female
2023-06-01,20.31571,20,혈액순환영양제,Female
2023-06-01,46.3967,30,혈액순환영양제,Female
2023-06-01,78.79203,40,혈액순환영양제,Female
2023-06-01,61.35895,50,혈액순환영양제,Female
2023-06-01,19.01166,60,혈액순환영양제,Female
2023-07-01,0.2059,10,혈액순환영양제,Female
2023-07-01,12.01098,20,혈액순환영양제,Female
2023-07-01,25.94371,30,혈액순환영양제,Female
2023-07-01,53.74056,40,혈액순환영양제,Female
2023-07-01,32.32669,50,혈액순환영양제,Female
2023-07-01,14.82498,60,혈액순환영양제,Female
2018-01-01,0.15384,10,혈액순환영양제,Male
2018-01-01,5.38461,20,혈액순환영양제,Male
2018-01-01,6.92307,30,혈액순환영양제,Male
2018-01-01,5.84615,40,혈액순환영양제,Male
2018-01-01,1.6923,50,혈액순환영양제,Male
2018-01-01,0.61538,60,혈액순환영양제,Male
2018-02-01,0.46153,10,혈액순환영양제,Male
2018-02-01,7.6923,20,혈액순환영양제,Male
2018-02-01,7.6923,30,혈액순환영양제,Male
2018-02-01,5.23076,40,혈액순환영양제,Male
2018-02-01,4.0,50,혈액순환영양제,Male
2018-03-01,0.30769,10,혈액순환영양제,Male
2018-03-01,5.23076,20,혈액순환영양제,Male
2018-03-01,9.38461,30,혈액순환영양제,Male
2018-03-01,5.53846,40,혈액순환영양제,Male
2018-03-01,1.38461,50,혈액순환영양제,Male
2018-03-01,1.07692,60,혈액순환영양제,Male
2018-04-01,0.61538,10,혈액순환영양제,Male
2018-04-01,4.61538,20,혈액순환영양제,Male
2018-04-01,4.76923,30,혈액순환영양제,Male
2018-04-01,3.07692,40,혈액순환영양제,Male
2018-04-01,1.6923,50,혈액순환영양제,Male
2018-04-01,1.38461,60,혈액순환영양제,Male
2018-05-01,0.30769,10,혈액순환영양제,Male
2018-05-01,4.61538,20,혈액순환영양제,Male
2018-05-01,4.0,30,혈액순환영양제,Male
2018-05-01,1.84615,40,혈액순환영양제,Male
2018-05-01,0.15384,50,혈액순환영양제,Male
2018-05-01,0.15384,60,혈액순환영양제,Male
2018-06-01,0.15384,10,혈액순환영양제,Male
2018-06-01,2.92307,20,혈액순환영양제,Male
2018-06-01,1.53846,30,혈액순환영양제,Male
2018-06-01,1.84615,40,혈액순환영양제,Male
2018-06-01,0.76923,50,혈액순환영양제,Male
2018-06-01,0.46153,60,혈액순환영양제,Male
2018-07-01,3.6923,20,혈액순환영양제,Male
2018-07-01,2.46153,30,혈액순환영양제,Male
2018-07-01,2.61538,40,혈액순환영양제,Male
2018-07-01,0.30769,50,혈액순환영양제,Male
2018-07-01,1.07692,60,혈액순환영양제,Male
2018-08-01,0.15384,10,혈액순환영양제,Male
2018-08-01,3.53846,20,혈액순환영양제,Male
2018-08-01,3.38461,30,혈액순환영양제,Male
2018-08-01,2.61538,40,혈액순환영양제,Male
2018-08-01,0.46153,50,혈액순환영양제,Male
2018-09-01,3.6923,20,혈액순환영양제,Male
2018-09-01,4.92307,30,혈액순환영양제,Male
2018-09-01,4.30769,40,혈액순환영양제,Male
2018-09-01,1.84615,50,혈액순환영양제,Male
2018-10-01,0.46153,10,혈액순환영양제,Male
2018-10-01,3.38461,20,혈액순환영양제,Male
2018-10-01,7.38461,30,혈액순환영양제,Male
2018-10-01,5.07692,40,혈액순환영양제,Male
2018-10-01,1.38461,50,혈액순환영양제,Male
2018-10-01,0.15384,60,혈액순환영양제,Male
2018-11-01,2.76923,20,혈액순환영양제,Male
2018-11-01,4.15384,30,혈액순환영양제,Male
2018-11-01,3.23076,40,혈액순환영양제,Male
2018-11-01,2.15384,50,혈액순환영양제,Male
2018-11-01,0.76923,60,혈액순환영양제,Male
2018-12-01,0.46153,10,혈액순환영양제,Male
2018-12-01,3.07692,20,혈액순환영양제,Male
2018-12-01,5.53846,30,혈액순환영양제,Male
2018-12-01,3.07692,40,혈액순환영양제,Male
2018-12-01,2.0,50,혈액순환영양제,Male
2019-01-01,2.61538,20,혈액순환영양제,Male
2019-01-01,4.92307,30,혈액순환영양제,Male
2019-01-01,6.0,40,혈액순환영양제,Male
2019-01-01,1.23076,50,혈액순환영양제,Male
2019-01-01,1.07692,60,혈액순환영양제,Male
2019-02-01,1.23076,20,혈액순환영양제,Male
2019-02-01,5.07692,30,혈액순환영양제,Male
2019-02-01,1.23076,40,혈액순환영양제,Male
2019-02-01,1.23076,50,혈액순환영양제,Male
2019-03-01,0.15384,10,혈액순환영양제,Male
2019-03-01,4.15384,20,혈액순환영양제,Male
2019-03-01,3.23076,30,혈액순환영양제,Male
2019-03-01,5.53846,40,혈액순환영양제,Male
2019-03-01,1.53846,50,혈액순환영양제,Male
2019-03-01,0.61538,60,혈액순환영양제,Male
2019-04-01,0.61538,10,혈액순환영양제,Male
2019-04-01,4.46153,20,혈액순환영양제,Male
2019-04-01,8.61538,30,혈액순환영양제,Male
2019-04-01,4.46153,40,혈액순환영양제,Male
2019-04-01,4.0,50,혈액순환영양제,Male
2019-04-01,0.46153,60,혈액순환영양제,Male
2019-05-01,0.30769,10,혈액순환영양제,Male
2019-05-01,6.30769,20,혈액순환영양제,Male
2019-05-01,11.23076,30,혈액순환영양제,Male
2019-05-01,9.38461,40,혈액순환영양제,Male
2019-05-01,2.46153,50,혈액순환영양제,Male
2019-05-01,1.07692,60,혈액순환영양제,Male
2019-06-01,0.15384,10,혈액순환영양제,Male
2019-06-01,4.61538,20,혈액순환영양제,Male
2019-06-01,12.46153,30,혈액순환영양제,Male
2019-06-01,4.0,40,혈액순환영양제,Male
2019-06-01,4.0,50,혈액순환영양제,Male
2019-06-01,0.30769,60,혈액순환영양제,Male
2019-07-01,0.15384,10,혈액순환영양제,Male
2019-07-01,4.0,20,혈액순환영양제,Male
2019-07-01,8.30769,30,혈액순환영양제,Male
2019-07-01,6.30769,40,혈액순환영양제,Male
2019-07-01,2.15384,50,혈액순환영양제,Male
2019-07-01,0.61538,60,혈액순환영양제,Male
2019-08-01,0.15384,10,혈액순환영양제,Male
2019-08-01,5.23076,20,혈액순환영양제,Male
2019-08-01,8.61538,30,혈액순환영양제,Male
2019-08-01,5.53846,40,혈액순환영양제,Male
2019-08-01,4.92307,50,혈액순환영양제,Male
2019-08-01,2.92307,60,혈액순환영양제,Male
2019-09-01,0.46153,10,혈액순환영양제,Male
2019-09-01,5.6923,20,혈액순환영양제,Male
2019-09-01,9.23076,30,혈액순환영양제,Male
2019-09-01,8.15384,40,혈액순환영양제,Male
2019-09-01,4.61538,50,혈액순환영양제,Male
2019-09-01,1.07692,60,혈액순환영양제,Male
2019-10-01,0.46153,10,혈액순환영양제,Male
2019-10-01,6.61538,20,혈액순환영양제,Male
2019-10-01,11.23076,30,혈액순환영양제,Male
2019-10-01,8.61538,40,혈액순환영양제,Male
2019-10-01,2.30769,50,혈액순환영양제,Male
2019-10-01,0.76923,60,혈액순환영양제,Male
2019-11-01,0.92307,10,혈액순환영양제,Male
2019-11-01,6.15384,20,혈액순환영양제,Male
2019-11-01,16.61538,30,혈액순환영양제,Male
2019-11-01,8.61538,40,혈액순환영양제,Male
2019-11-01,6.76923,50,혈액순환영양제,Male
2019-11-01,3.53846,60,혈액순환영양제,Male
2019-12-01,0.30769,10,혈액순환영양제,Male
2019-12-01,4.30769,20,혈액순환영양제,Male
2019-12-01,10.61538,30,혈액순환영양제,Male
2019-12-01,10.92307,40,혈액순환영양제,Male
2019-12-01,1.38461,50,혈액순환영양제,Male
2019-12-01,0.76923,60,혈액순환영양제,Male
2020-01-01,0.61538,10,혈액순환영양제,Male
2020-01-01,5.23076,20,혈액순환영양제,Male
2020-01-01,7.6923,30,혈액순환영양제,Male
2020-01-01,6.92307,40,혈액순환영양제,Male
2020-01-01,4.46153,50,혈액순환영양제,Male
2020-01-01,2.15384,60,혈액순환영양제,Male
2020-02-01,0.30769,10,혈액순환영양제,Male
2020-02-01,5.6923,20,혈액순환영양제,Male
2020-02-01,11.53846,30,혈액순환영양제,Male
2020-02-01,6.61538,40,혈액순환영양제,Male
2020-02-01,2.92307,50,혈액순환영양제,Male
2020-02-01,0.92307,60,혈액순환영양제,Male
2020-03-01,0.46153,10,혈액순환영양제,Male
2020-03-01,5.23076,20,혈액순환영양제,Male
2020-03-01,19.38461,30,혈액순환영양제,Male
2020-03-01,10.61538,40,혈액순환영양제,Male
2020-03-01,6.0,50,혈액순환영양제,Male
2020-03-01,0.92307,60,혈액순환영양제,Male
2020-04-01,0.15384,10,혈액순환영양제,Male
2020-04-01,8.92307,20,혈액순환영양제,Male
2020-04-01,10.46153,30,혈액순환영양제,Male
2020-04-01,9.6923,40,혈액순환영양제,Male
2020-04-01,4.46153,50,혈액순환영양제,Male
2020-04-01,1.38461,60,혈액순환영양제,Male
2020-05-01,7.23076,20,혈액순환영양제,Male
2020-05-01,16.46153,30,혈액순환영양제,Male
2020-05-01,12.61538,40,혈액순환영양제,Male
2020-05-01,4.30769,50,혈액순환영양제,Male
2020-05-01,1.53846,60,혈액순환영양제,Male
2020-06-01,0.30769,10,혈액순환영양제,Male
2020-06-01,8.76923,20,혈액순환영양제,Male
2020-06-01,12.61538,30,혈액순환영양제,Male
2020-06-01,9.84615,40,혈액순환영양제,Male
2020-06-01,6.30769,50,혈액순환영양제,Male
2020-06-01,1.38461,60,혈액순환영양제,Male
2020-07-01,0.61538,10,혈액순환영양제,Male
2020-07-01,7.07692,20,혈액순환영양제,Male
2020-07-01,18.0,30,혈액순환영양제,Male
2020-07-01,14.61538,40,혈액순환영양제,Male
2020-07-01,5.53846,50,혈액순환영양제,Male
2020-07-01,1.23076,60,혈액순환영양제,Male
2020-08-01,0.30769,10,혈액순환영양제,Male
2020-08-01,10.76923,20,혈액순환영양제,Male
2020-08-01,33.07692,30,혈액순환영양제,Male
2020-08-01,27.07692,40,혈액순환영양제,Male
2020-08-01,8.46153,50,혈액순환영양제,Male
2020-08-01,6.30769,60,혈액순환영양제,Male
2020-09-01,0.30769,10,혈액순환영양제,Male
2020-09-01,18.61538,20,혈액순환영양제,Male
2020-09-01,46.46153,30,혈액순환영양제,Male
2020-09-01,24.30769,40,혈액순환영양제,Male
2020-09-01,9.23076,50,혈액순환영양제,Male
2020-09-01,2.76923,60,혈액순환영양제,Male
2020-10-01,0.61538,10,혈액순환영양제,Male
2020-10-01,19.23076,20,혈액순환영양제,Male
2020-10-01,49.07692,30,혈액순환영양제,Male
2020-10-01,31.53846,40,혈액순환영양제,Male
2020-10-01,15.6923,50,혈액순환영양제,Male
2020-10-01,6.76923,60,혈액순환영양제,Male
2020-11-01,0.30769,10,혈액순환영양제,Male
2020-11-01,20.0,20,혈액순환영양제,Male
2020-11-01,54.76923,30,혈액순환영양제,Male
2020-11-01,34.30769,40,혈액순환영양제,Male
2020-11-01,15.23076,50,혈액순환영양제,Male
2020-11-01,7.23076,60,혈액순환영양제,Male
2020-12-01,22.0,20,혈액순환영양제,Male
2020-12-01,50.46153,30,혈액순환영양제,Male
2020-12-01,26.15384,40,혈액순환영양제,Male
2020-12-01,14.15384,50,혈액순환영양제,Male
2020-12-01,8.46153,60,혈액순환영양제,Male
2021-01-01,0.46153,10,혈액순환영양제,Male
2021-01-01,22.0,20,혈액순환영양제,Male
2021-01-01,62.15384,30,혈액순환영양제,Male
2021-01-01,50.15384,40,혈액순환영양제,Male
2021-01-01,22.76923,50,혈액순환영양제,Male
2021-01-01,13.84615,60,혈액순환영양제,Male
2021-02-01,0.61538,10,혈액순환영양제,Male
2021-02-01,22.30769,20,혈액순환영양제,Male
2021-02-01,46.76923,30,혈액순환영양제,Male
2021-02-01,45.07692,40,혈액순환영양제,Male
2021-02-01,24.46153,50,혈액순환영양제,Male
2021-02-01,8.92307,60,혈액순환영양제,Male
2021-03-01,0.61538,10,혈액순환영양제,Male
2021-03-01,13.84615,20,혈액순환영양제,Male
2021-03-01,64.30769,30,혈액순환영양제,Male
2021-03-01,50.46153,40,혈액순환영양제,Male
2021-03-01,18.92307,50,혈액순환영양제,Male
2021-03-01,12.0,60,혈액순환영양제,Male
2021-04-01,1.23076,10,혈액순환영양제,Male
2021-04-01,28.61538,20,혈액순환영양제,Male
2021-04-01,66.92307,30,혈액순환영양제,Male
2021-04-01,48.61538,40,혈액순환영양제,Male
2021-04-01,21.23076,50,혈액순환영양제,Male
2021-04-01,12.15384,60,혈액순환영양제,Male
2021-05-01,0.76923,10,혈액순환영양제,Male
2021-05-01,20.46153,20,혈액순환영양제,Male
2021-05-01,66.61538,30,혈액순환영양제,Male
2021-05-01,45.07692,40,혈액순환영양제,Male
2021-05-01,20.61538,50,혈액순환영양제,Male
2021-05-01,9.38461,60,혈액순환영양제,Male
2021-06-01,0.76923,10,혈액순환영양제,Male
2021-06-01,15.84615,20,혈액순환영양제,Male
2021-06-01,52.46153,30,혈액순환영양제,Male
